Kanal,Datum,Bestellungen,Umsatz,RE1_abs,RE1_rel,AvgWarenkorbwert,AnzahlArtikelproWarenkorb
partsrunner-daparto,2018-06-21,11,558.71,193.59,0.346495,50.791818,1.1818
partsrunner-daparto,2018-06-22,8,670.61,227.23,0.338841,83.826250,1.5000
partsrunner-daparto,2018-06-23,6,289.60,95.10,0.328384,48.266667,1.1667
partsrunner-daparto,2018-06-24,9,460.49,160.86,0.349324,51.165556,1.2222
partsrunner-daparto,2018-06-25,8,458.57,141.83,0.309288,57.321250,1.6250
partsrunner-daparto,2018-06-26,11,636.21,152.91,0.240345,57.837273,1.3636
partsrunner-daparto,2018-06-27,14,769.71,184.44,0.239623,54.979286,1.1429
partsrunner-daparto,2018-06-28,11,575.60,137.51,0.238899,52.327273,1.1818
partsrunner-daparto,2018-06-29,9,490.14,121.16,0.247195,54.460000,1.2222
partsrunner-daparto,2018-06-30,10,535.68,145.08,0.270833,53.568000,1.3000
partsrunner-daparto,2018-07-01,11,722.98,173.48,0.239951,65.725455,1.2727
partsrunner-daparto,2018-07-02,13,1094.41,275.35,0.251597,84.185385,1.1538
partsrunner-daparto,2018-07-03,17,1400.62,339.92,0.242693,82.389412,1.7059
partsrunner-daparto,2018-07-04,17,1001.70,243.41,0.242997,58.923529,1.1765
partsrunner-daparto,2018-07-05,16,1118.64,269.43,0.240855,69.915000,1.5625
partsrunner-daparto,2018-07-06,9,516.55,129.03,0.249792,57.394444,1.3333
partsrunner-daparto,2018-07-07,8,412.27,101.24,0.245567,51.533750,1.1250
partsrunner-daparto,2018-07-08,13,793.33,191.86,0.241841,61.025385,1.4615
partsrunner-daparto,2018-07-09,19,1343.09,322.85,0.240379,70.688947,1.4211
partsrunner-daparto,2018-07-10,24,1405.27,334.87,0.238296,58.552917,1.5000
partsrunner-daparto,2018-07-11,22,1290.16,331.91,0.257263,58.643636,1.0909
partsrunner-daparto,2018-07-12,18,832.05,200.05,0.240430,46.225000,1.2222
partsrunner-daparto,2018-07-13,7,443.13,106.49,0.240313,63.304286,1.2857
partsrunner-daparto,2018-07-14,10,430.26,85.64,0.199042,43.026000,1.1000
partsrunner-daparto,2018-07-15,10,497.34,120.20,0.241686,49.734000,1.1000
partsrunner-daparto,2018-07-16,20,1150.41,283.95,0.246825,57.520500,1.1500
partsrunner-daparto,2018-07-17,15,976.68,246.10,0.251976,65.112000,1.2000
partsrunner-daparto,2018-07-18,19,1181.66,292.25,0.247322,62.192632,1.2105
partsrunner-daparto,2018-07-19,17,1020.94,248.72,0.243619,60.055294,1.3529
partsrunner-daparto,2018-07-20,13,755.67,183.09,0.242288,58.128462,1.3846
partsrunner-daparto,2018-07-21,8,456.11,108.77,0.238473,57.013750,1.1250
partsrunner-daparto,2018-07-22,7,599.75,144.96,0.241701,85.678571,2.0000
partsrunner-daparto,2018-07-23,17,1021.97,249.58,0.244215,60.115882,1.3529
partsrunner-daparto,2018-07-24,8,323.23,77.55,0.239922,40.403750,1.2500
partsrunner-daparto,2018-07-25,13,731.35,183.58,0.251015,56.257692,1.1538
partsrunner-daparto,2018-07-26,6,279.77,72.00,0.257354,46.628333,1.1667
partsrunner-daparto,2018-07-27,11,504.54,117.20,0.232291,45.867273,1.1818
partsrunner-daparto,2018-07-28,8,423.88,100.02,0.235963,52.985000,1.3750
partsrunner-daparto,2018-07-29,3,88.84,23.80,0.267897,29.613333,1.0000
partsrunner-daparto,2018-07-30,14,661.54,163.22,0.246727,47.252857,1.3571
partsrunner-daparto,2018-07-31,15,801.81,189.82,0.236739,53.454000,1.5333
partsrunner-daparto,2018-08-01,11,602.85,139.72,0.231766,54.804545,1.3636
partsrunner-daparto,2018-08-02,11,514.08,122.08,0.237473,46.734545,1.3636
partsrunner-daparto,2018-08-03,7,293.30,70.32,0.239755,41.900000,1.1429
partsrunner-daparto,2018-08-04,9,443.60,108.13,0.243756,49.288889,1.2222
partsrunner-daparto,2018-08-05,11,430.57,102.75,0.238637,39.142727,1.1818
partsrunner-daparto,2018-08-06,10,455.70,108.39,0.237854,45.570000,1.3000
partsrunner-daparto,2018-08-07,15,1106.95,244.35,0.220742,73.796667,1.6000
partsrunner-daparto,2018-08-08,20,1556.03,361.54,0.232348,77.801500,1.4000
partsrunner-daparto,2018-08-09,8,479.67,119.24,0.248588,59.958750,1.1250
partsrunner-daparto,2018-08-10,14,639.29,150.30,0.235105,45.663571,1.4286
partsrunner-daparto,2018-08-11,9,421.50,98.65,0.234045,46.833333,1.1111
partsrunner-daparto,2018-08-12,13,820.41,191.49,0.233408,63.108462,1.3846
partsrunner-daparto,2018-08-13,15,849.21,220.20,0.259300,56.614000,1.3333
partsrunner-daparto,2018-08-14,13,684.18,173.00,0.252857,52.629231,1.0769
partsrunner-daparto,2018-08-15,11,659.80,157.00,0.237951,59.981818,1.2727
partsrunner-daparto,2018-08-16,13,697.25,168.86,0.242180,53.634615,1.0769
partsrunner-daparto,2018-08-17,9,471.18,126.10,0.267626,52.353333,1.3333
partsrunner-daparto,2018-08-18,7,525.07,130.63,0.248786,75.010000,1.5714
partsrunner-daparto,2018-08-19,8,620.94,157.63,0.253857,77.617500,1.6250
partsrunner-daparto,2018-08-20,13,607.57,155.78,0.256398,46.736154,1.3077
partsrunner-daparto,2018-08-21,13,702.75,172.36,0.245265,54.057692,1.3846
partsrunner-daparto,2018-08-22,14,818.47,192.85,0.235623,58.462143,1.5000
partsrunner-daparto,2018-08-23,11,637.91,146.06,0.228966,57.991818,1.5455
partsrunner-daparto,2018-08-24,11,683.40,180.69,0.264399,62.127273,1.7273
partsrunner-daparto,2018-08-25,3,96.51,23.13,0.239664,32.170000,1.0000
partsrunner-daparto,2018-08-26,8,598.40,149.32,0.249532,74.800000,1.7500
partsrunner-daparto,2018-08-27,14,815.10,199.91,0.245258,58.221429,1.2143
partsrunner-daparto,2018-08-28,14,828.19,207.78,0.250884,59.156429,1.2857
partsrunner-daparto,2018-08-29,14,617.51,164.17,0.265858,44.107857,1.0714
partsrunner-daparto,2018-08-30,14,833.70,209.93,0.251805,59.550000,1.4286
partsrunner-daparto,2018-08-31,10,655.66,156.40,0.238538,65.566000,1.3000
partsrunner-daparto,2018-09-01,17,808.35,197.35,0.244139,47.550000,1.1176
partsrunner-daparto,2018-09-02,11,478.55,117.44,0.245408,43.504545,1.3636
partsrunner-daparto,2018-09-03,13,677.49,171.18,0.252668,52.114615,1.1538
partsrunner-daparto,2018-09-04,10,660.12,167.30,0.253439,66.012000,1.4000
partsrunner-daparto,2018-09-05,9,762.78,179.27,0.235022,84.753333,2.1111
partsrunner-daparto,2018-09-06,8,418.02,98.21,0.234941,52.252500,1.1250
partsrunner-daparto,2018-09-07,8,442.59,109.75,0.247972,55.323750,1.2500
partsrunner-daparto,2018-09-08,5,543.02,145.07,0.267154,108.604000,1.4000
partsrunner-daparto,2018-09-09,14,720.72,183.24,0.254246,51.480000,1.0714
partsrunner-daparto,2018-09-10,6,192.02,46.26,0.240912,32.003333,1.1667
partsrunner-daparto,2018-09-11,13,999.08,236.00,0.236217,76.852308,1.3846
partsrunner-daparto,2018-09-12,12,569.41,140.17,0.246167,47.450833,1.1667
partsrunner-daparto,2018-09-13,11,649.59,171.15,0.263474,59.053636,1.3636
partsrunner-daparto,2018-09-14,9,439.40,108.04,0.245881,48.822222,1.2222
partsrunner-daparto,2018-09-15,9,382.34,86.60,0.226500,42.482222,1.2222
partsrunner-daparto,2018-09-16,7,612.89,157.59,0.257126,87.555714,2.0000
partsrunner-daparto,2018-09-17,13,671.85,173.08,0.257617,51.680769,1.1538
partsrunner-daparto,2018-09-18,8,407.54,98.28,0.241154,50.942500,1.0000
partsrunner-daparto,2018-09-19,10,593.09,150.91,0.254447,59.309000,1.3000
partsrunner-daparto,2018-09-20,20,982.70,251.06,0.255480,49.135000,1.0500
partsrunner-daparto,2018-09-21,9,482.54,121.18,0.251129,53.615556,1.0000
partsrunner-daparto,2018-09-22,10,559.68,138.78,0.247963,55.968000,1.0000
partsrunner-daparto,2018-09-23,5,239.18,59.97,0.250732,47.836000,1.2000
partsrunner-daparto,2018-09-24,9,1099.42,283.64,0.257991,122.157778,1.4444
partsrunner-daparto,2018-09-25,13,831.03,207.37,0.249534,63.925385,1.6923
partsrunner-daparto,2018-09-26,16,883.51,222.62,0.251972,55.219375,1.1875
partsrunner-daparto,2018-09-27,11,857.72,220.04,0.256541,77.974545,1.4545
partsrunner-daparto,2018-09-28,13,1206.46,301.41,0.249830,92.804615,1.4615
partsrunner-daparto,2018-09-29,9,550.12,147.68,0.268451,61.124444,1.4444
partsrunner-daparto,2018-09-30,14,1033.18,263.37,0.254912,73.798571,1.7143
partsrunner-daparto,2018-10-01,19,824.09,204.28,0.247886,43.373158,1.1579
partsrunner-daparto,2018-10-02,14,773.04,192.61,0.249159,55.217143,1.3571
partsrunner-daparto,2018-10-03,11,481.37,112.63,0.233978,43.760909,1.1818
partsrunner-daparto,2018-10-04,7,394.14,100.79,0.255721,56.305714,1.1429
partsrunner-daparto,2018-10-05,9,425.61,107.91,0.253542,47.290000,1.0000
partsrunner-daparto,2018-10-06,6,241.24,67.53,0.279929,40.206667,1.0000
partsrunner-daparto,2018-10-07,11,511.48,120.85,0.236275,46.498182,1.6364
partsrunner-daparto,2018-10-08,17,974.70,243.73,0.250056,57.335294,1.4118
partsrunner-daparto,2018-10-09,18,777.50,187.83,0.241582,43.194444,1.5556
partsrunner-daparto,2018-10-10,11,631.73,158.56,0.250993,57.430000,1.2727
partsrunner-daparto,2018-10-11,13,655.47,162.31,0.247624,50.420769,1.1538
partsrunner-daparto,2018-10-12,10,681.50,166.29,0.244006,68.150000,1.5000
partsrunner-daparto,2018-10-13,9,611.17,149.58,0.244744,67.907778,1.2222
partsrunner-daparto,2018-10-14,6,299.57,73.85,0.246520,49.928333,1.5000
partsrunner-daparto,2018-10-15,15,640.80,156.28,0.243883,42.720000,1.4000
partsrunner-daparto,2018-10-16,11,846.55,209.30,0.247239,76.959091,2.0909
partsrunner-daparto,2018-10-17,10,414.25,99.37,0.239879,41.425000,1.4000
partsrunner-daparto,2018-10-18,8,722.90,181.96,0.251708,90.362500,1.8750
partsrunner-daparto,2018-10-19,8,569.85,151.35,0.265596,71.231250,1.5000
partsrunner-daparto,2018-10-20,9,469.26,116.24,0.247709,52.140000,1.3333
partsrunner-daparto,2018-10-21,11,605.45,148.10,0.244611,55.040909,1.1818
partsrunner-daparto,2018-10-22,19,1351.88,349.56,0.258573,71.151579,1.3684
partsrunner-daparto,2018-10-23,15,683.80,177.11,0.259008,45.586667,1.1333
partsrunner-daparto,2018-10-24,11,655.11,170.91,0.260887,59.555455,1.3636
partsrunner-daparto,2018-10-25,4,215.51,51.97,0.241149,53.877500,1.7500
partsrunner-daparto,2018-10-26,9,437.66,111.33,0.254376,48.628889,1.3333
partsrunner-daparto,2018-10-27,7,335.86,81.44,0.242482,47.980000,1.1429
partsrunner-daparto,2018-10-28,13,481.54,119.80,0.248785,37.041538,1.1538
partsrunner-daparto,2018-10-29,7,554.02,140.25,0.253150,79.145714,1.8571
partsrunner-daparto,2018-10-30,16,1057.59,279.47,0.264252,66.099375,1.6250
partsrunner-daparto,2018-10-31,4,217.35,63.01,0.289901,54.337500,1.0000
partsrunner-daparto,2018-11-01,7,407.34,128.65,0.315830,58.191429,1.1429
partsrunner-daparto,2018-11-02,17,474.56,156.30,0.329358,27.915294,1.4706
partsrunner-daparto,2018-11-03,26,706.71,217.91,0.308344,27.181154,1.4231
partsrunner-daparto,2018-11-04,33,1077.26,312.31,0.289911,32.644242,1.5758
partsrunner-daparto,2018-11-05,29,933.03,276.47,0.296314,32.173448,1.4138
partsrunner-daparto,2018-11-06,28,1325.38,393.97,0.297251,47.335000,2.0000
partsrunner-daparto,2018-11-07,24,921.06,280.45,0.304486,38.377500,1.3750
partsrunner-daparto,2018-11-08,18,626.49,192.02,0.306501,34.805000,1.3333
partsrunner-daparto,2018-11-09,17,539.40,161.37,0.299166,31.729412,1.4118
partsrunner-daparto,2018-11-10,27,803.76,248.26,0.308873,29.768889,1.6296
partsrunner-daparto,2018-11-11,26,1245.21,374.02,0.300367,47.892692,2.0000
partsrunner-daparto,2018-11-12,40,1362.93,410.77,0.301387,34.073250,1.2750
partsrunner-daparto,2018-11-13,25,1012.77,299.36,0.295585,40.510800,1.3200
partsrunner-daparto,2018-11-14,33,1600.44,470.71,0.294113,48.498182,1.3333
partsrunner-daparto,2018-11-15,32,1344.78,407.08,0.302711,42.024375,1.8438
partsrunner-daparto,2018-11-16,23,1139.05,269.31,0.236434,49.523913,1.4348
partsrunner-daparto,2018-11-17,19,632.55,187.57,0.296530,33.292105,1.2632
partsrunner-daparto,2018-11-18,27,971.07,297.77,0.306641,35.965556,1.5185
partsrunner-daparto,2018-11-19,36,2052.34,586.80,0.285918,57.009444,1.4722
partsrunner-daparto,2018-11-20,7,487.30,139.35,0.285963,69.614286,2.0000
carmaster-ebay,2018-01-14,4,69.57,35.20,0.505965,17.392500,1.0000
carmaster-ebay,2018-01-15,5,138.29,69.70,0.504013,27.658000,1.0000
carmaster-ebay,2018-01-16,7,213.24,102.26,0.479554,30.462857,1.0000
carmaster-ebay,2018-01-17,3,62.44,32.14,0.514734,20.813333,1.0000
carmaster-ebay,2018-01-18,6,123.20,61.98,0.503084,20.533333,1.0000
carmaster-ebay,2018-01-19,5,90.43,46.79,0.517417,18.086000,1.0000
carmaster-ebay,2018-01-20,4,141.20,64.00,0.453258,35.300000,1.0000
carmaster-ebay,2018-01-21,2,65.16,31.69,0.486341,32.580000,1.0000
carmaster-ebay,2018-01-22,5,216.76,100.08,0.461709,43.352000,1.0000
carmaster-ebay,2018-01-23,10,365.11,154.74,0.423817,36.511000,1.0000
carmaster-ebay,2018-01-24,6,235.91,93.00,0.394218,39.318333,1.0000
carmaster-ebay,2018-01-25,7,284.02,121.69,0.428456,40.574286,1.0000
carmaster-ebay,2018-01-26,4,97.95,48.95,0.499745,24.487500,1.0000
carmaster-ebay,2018-01-27,2,118.28,47.22,0.399222,59.140000,1.0000
carmaster-ebay,2018-01-28,4,298.66,118.60,0.397107,74.665000,1.2500
carmaster-ebay,2018-01-29,6,200.82,86.54,0.430933,33.470000,1.0000
carmaster-ebay,2018-01-30,5,171.79,78.96,0.459631,34.358000,1.2000
carmaster-ebay,2018-01-31,2,33.31,17.45,0.523867,16.655000,1.0000
carmaster-ebay,2018-02-01,3,117.51,52.22,0.444388,39.170000,1.0000
carmaster-ebay,2018-02-02,4,133.34,56.66,0.424929,33.335000,1.0000
carmaster-ebay,2018-02-03,5,304.47,122.21,0.401386,60.894000,1.0000
carmaster-ebay,2018-02-04,5,124.52,60.45,0.485464,24.904000,1.0000
carmaster-ebay,2018-02-05,4,231.13,102.78,0.444685,57.782500,1.2500
carmaster-ebay,2018-02-06,3,221.84,85.22,0.384151,73.946667,1.0000
carmaster-ebay,2018-02-07,4,100.14,45.17,0.451069,25.035000,1.0000
carmaster-ebay,2018-02-08,4,139.79,57.81,0.413549,34.947500,1.0000
carmaster-ebay,2018-02-09,3,51.52,25.49,0.494759,17.173333,1.0000
carmaster-ebay,2018-02-10,2,87.82,36.28,0.413118,43.910000,1.0000
carmaster-ebay,2018-02-11,4,94.54,45.46,0.480855,23.635000,1.0000
carmaster-ebay,2018-02-12,6,174.41,76.76,0.440112,29.068333,1.0000
carmaster-ebay,2018-02-13,2,107.78,44.26,0.410651,53.890000,1.0000
carmaster-ebay,2018-02-14,5,119.59,56.78,0.474789,23.918000,1.0000
carmaster-ebay,2018-02-15,4,126.89,59.85,0.471668,31.722500,1.0000
carmaster-ebay,2018-02-16,3,123.61,47.66,0.385568,41.203333,1.0000
carmaster-ebay,2018-02-17,6,253.71,113.13,0.445903,42.285000,1.0000
carmaster-ebay,2018-02-18,8,165.83,87.48,0.527528,20.728750,1.0000
carmaster-ebay,2018-02-19,3,102.82,44.69,0.434643,34.273333,1.0000
carmaster-ebay,2018-02-20,4,157.55,64.91,0.411996,39.387500,1.0000
carmaster-ebay,2018-02-21,4,156.69,75.88,0.484268,39.172500,1.2500
carmaster-ebay,2018-02-22,4,148.97,63.89,0.428878,37.242500,1.0000
carmaster-ebay,2018-02-23,2,105.61,40.16,0.380267,52.805000,1.0000
carmaster-ebay,2018-02-24,5,145.01,68.72,0.473898,29.002000,1.0000
carmaster-ebay,2018-02-25,8,336.12,152.02,0.452279,42.015000,1.2500
carmaster-ebay,2018-02-26,12,433.03,185.11,0.427476,36.085833,1.0000
carmaster-ebay,2018-02-27,10,248.09,121.09,0.488089,24.809000,1.0000
carmaster-ebay,2018-02-28,12,543.33,239.56,0.440911,45.277500,1.0000
carmaster-ebay,2018-03-01,10,479.03,202.00,0.421685,47.903000,1.0000
carmaster-ebay,2018-03-02,5,113.20,57.31,0.506272,22.640000,1.0000
carmaster-ebay,2018-03-03,7,134.97,68.54,0.507817,19.281429,1.0000
carmaster-ebay,2018-03-05,10,324.73,146.82,0.452129,32.473000,1.0000
carmaster-ebay,2018-03-06,15,631.89,274.34,0.434158,42.126000,1.0000
carmaster-ebay,2018-03-07,11,368.54,160.14,0.434525,33.503636,1.0000
carmaster-ebay,2018-03-08,4,86.94,41.66,0.479181,21.735000,1.0000
carmaster-ebay,2018-03-09,12,393.12,172.73,0.439382,32.760000,1.0000
carmaster-ebay,2018-03-10,8,207.87,104.13,0.500938,25.983750,1.1250
carmaster-ebay,2018-03-11,9,261.89,120.13,0.458704,29.098889,1.0000
carmaster-ebay,2018-03-12,7,180.25,84.64,0.469570,25.750000,1.0000
carmaster-ebay,2018-03-13,11,562.56,244.91,0.435349,51.141818,1.0000
carmaster-ebay,2018-03-14,10,421.77,164.46,0.389928,42.177000,1.0000
carmaster-ebay,2018-03-15,14,449.03,205.97,0.458700,32.073571,1.0000
carmaster-ebay,2018-03-16,9,294.13,134.69,0.457927,32.681111,1.1111
carmaster-ebay,2018-03-17,6,231.68,89.95,0.388251,38.613333,1.0000
carmaster-ebay,2018-03-18,12,365.55,169.46,0.463575,30.462500,1.0833
carmaster-ebay,2018-03-19,7,276.85,122.30,0.441755,39.550000,1.0000
carmaster-ebay,2018-03-20,14,449.18,196.05,0.436462,32.084286,1.0714
carmaster-ebay,2018-03-21,7,236.76,107.13,0.452484,33.822857,1.0000
carmaster-ebay,2018-03-22,10,645.34,256.10,0.396845,64.534000,1.0000
carmaster-ebay,2018-03-23,6,224.28,111.74,0.498217,37.380000,1.0000
carmaster-ebay,2018-03-24,9,268.18,123.68,0.461183,29.797778,1.1111
carmaster-ebay,2018-03-25,6,182.17,79.79,0.437997,30.361667,1.0000
carmaster-ebay,2018-03-26,16,510.00,234.21,0.459235,31.875000,1.0625
carmaster-ebay,2018-03-27,18,775.86,342.50,0.441446,43.103333,1.0556
carmaster-ebay,2018-03-28,13,545.91,217.34,0.398124,41.993077,1.0000
carmaster-ebay,2018-03-29,12,412.02,176.24,0.427746,34.335000,1.0000
carmaster-ebay,2018-03-30,12,425.26,174.46,0.410243,35.438333,1.0000
carmaster-ebay,2018-03-31,5,179.51,83.07,0.462760,35.902000,1.0000
carmaster-ebay,2018-04-01,12,288.79,139.39,0.482669,24.065833,1.0000
carmaster-ebay,2018-04-02,10,230.82,108.57,0.470367,23.082000,1.0000
carmaster-ebay,2018-04-03,27,850.11,381.26,0.448483,31.485556,1.0000
carmaster-ebay,2018-04-04,24,1296.97,525.54,0.405206,54.040417,1.0000
carmaster-ebay,2018-04-05,9,315.31,147.76,0.468618,35.034444,1.1111
carmaster-ebay,2018-04-06,15,437.76,203.33,0.464478,29.184000,1.0667
carmaster-ebay,2018-04-07,6,234.90,102.67,0.437080,39.150000,1.0000
carmaster-ebay,2018-04-08,10,312.81,145.64,0.465586,31.281000,1.1000
carmaster-ebay,2018-04-09,15,533.52,224.35,0.420509,35.568000,1.0000
carmaster-ebay,2018-04-10,18,645.65,304.50,0.471618,35.869444,1.0000
carmaster-ebay,2018-04-11,12,592.24,247.05,0.417145,49.353333,1.0000
carmaster-ebay,2018-04-12,4,96.50,45.66,0.473161,24.125000,1.0000
carmaster-ebay,2018-04-13,10,526.14,217.18,0.412780,52.614000,1.0000
carmaster-ebay,2018-04-14,9,218.58,110.30,0.504621,24.286667,1.0000
carmaster-ebay,2018-04-15,9,258.53,116.92,0.452249,28.725556,1.0000
carmaster-ebay,2018-04-16,13,382.17,176.83,0.462700,29.397692,1.0769
carmaster-ebay,2018-04-17,22,603.85,278.27,0.460826,27.447727,1.0000
carmaster-ebay,2018-04-18,6,150.41,68.89,0.458015,25.068333,1.0000
carmaster-ebay,2018-04-19,10,248.24,115.82,0.466565,24.824000,1.0000
carmaster-ebay,2018-04-20,8,266.64,123.73,0.464034,33.330000,1.0000
carmaster-ebay,2018-04-21,17,531.63,245.07,0.460979,31.272353,1.0588
carmaster-ebay,2018-04-22,8,220.09,99.74,0.453178,27.511250,1.0000
carmaster-ebay,2018-04-23,12,618.68,211.83,0.342390,51.556667,1.0000
carmaster-ebay,2018-04-24,10,601.59,232.26,0.386077,60.159000,1.0000
carmaster-ebay,2018-04-25,6,202.93,90.60,0.446459,33.821667,1.0000
carmaster-ebay,2018-04-26,5,244.11,88.34,0.361886,48.822000,1.0000
carmaster-ebay,2018-04-27,16,667.66,310.22,0.464638,41.728750,1.0000
carmaster-ebay,2018-04-28,13,270.17,135.26,0.500648,20.782308,1.0000
carmaster-ebay,2018-04-29,16,482.70,220.96,0.457758,30.168750,1.0000
carmaster-ebay,2018-04-30,12,456.75,200.30,0.438533,38.062500,1.0000
carmaster-ebay,2018-05-01,12,486.31,223.26,0.459090,40.525833,1.0833
carmaster-ebay,2018-05-02,24,546.09,276.25,0.505869,22.753750,1.0000
carmaster-ebay,2018-05-03,6,323.62,133.18,0.411532,53.936667,1.0000
carmaster-ebay,2018-05-04,13,409.87,149.50,0.364750,31.528462,1.0000
carmaster-ebay,2018-05-05,16,605.00,258.24,0.426843,37.812500,1.0000
carmaster-ebay,2018-05-06,17,878.51,373.01,0.424594,51.677059,1.0588
carmaster-ebay,2018-05-07,18,574.79,252.33,0.438995,31.932778,1.0000
carmaster-ebay,2018-05-08,18,713.41,302.24,0.423655,39.633889,1.0000
carmaster-ebay,2018-05-09,12,284.55,133.07,0.467651,23.712500,1.0000
carmaster-ebay,2018-05-10,6,159.47,76.13,0.477394,26.578333,1.0000
carmaster-ebay,2018-05-11,10,610.19,249.67,0.409168,61.019000,1.0000
carmaster-ebay,2018-05-12,9,315.02,147.48,0.468161,35.002222,1.0000
carmaster-ebay,2018-05-13,13,465.83,214.97,0.461477,35.833077,1.0000
carmaster-ebay,2018-05-14,25,1044.61,482.14,0.461550,41.784400,1.0000
carmaster-ebay,2018-05-15,13,688.03,261.41,0.379940,52.925385,1.0000
carmaster-ebay,2018-05-16,15,413.47,219.20,0.530147,27.564667,1.0000
carmaster-ebay,2018-05-17,12,465.16,214.57,0.461282,38.763333,1.0833
carmaster-ebay,2018-05-18,6,104.73,57.42,0.548267,17.455000,1.0000
carmaster-ebay,2018-05-19,6,130.52,64.57,0.494713,21.753333,1.0000
carmaster-ebay,2018-05-20,8,171.83,85.33,0.496595,21.478750,1.0000
carmaster-ebay,2018-05-21,13,429.35,193.31,0.450239,33.026923,1.0000
carmaster-ebay,2018-05-22,12,330.13,169.30,0.512828,27.510833,1.0000
carmaster-ebay,2018-05-23,17,513.65,253.00,0.492553,30.214706,1.0000
carmaster-ebay,2018-05-24,8,212.43,106.93,0.503366,26.553750,1.0000
carmaster-ebay,2018-05-25,11,293.19,139.91,0.477199,26.653636,1.1818
carmaster-ebay,2018-05-26,1,18.01,9.26,0.514159,18.010000,1.0000
carmaster-ebay,2018-05-27,7,159.48,88.98,0.557938,22.782857,1.0000
carmaster-ebay,2018-05-28,14,489.97,222.74,0.454599,34.997857,1.0000
carmaster-ebay,2018-05-29,13,511.63,223.04,0.435940,39.356154,1.0769
carmaster-ebay,2018-05-30,5,283.32,114.15,0.402901,56.664000,1.0000
carmaster-ebay,2018-05-31,6,167.74,77.78,0.463694,27.956667,1.0000
carmaster-ebay,2018-06-01,6,146.50,70.21,0.479249,24.416667,1.0000
carmaster-ebay,2018-06-02,9,473.27,219.29,0.463351,52.585556,1.0000
carmaster-ebay,2018-06-03,9,326.94,137.52,0.420628,36.326667,1.0000
carmaster-ebay,2018-06-04,15,1080.93,418.39,0.387065,72.062000,1.0000
carmaster-ebay,2018-06-05,15,447.72,205.99,0.460087,29.848000,1.0000
carmaster-ebay,2018-06-06,5,174.92,76.55,0.437629,34.984000,1.0000
carmaster-ebay,2018-06-07,10,384.47,178.60,0.464536,38.447000,1.1000
carmaster-ebay,2018-06-08,7,253.53,108.00,0.425985,36.218571,1.0000
carmaster-ebay,2018-06-09,2,33.56,17.43,0.519368,16.780000,1.0000
carmaster-ebay,2018-06-10,10,424.94,180.02,0.423636,42.494000,1.0000
carmaster-ebay,2018-06-11,13,403.19,180.79,0.448399,31.014615,1.0000
